Id,Label,value,source,Authority,Hub,pageranks,indegree,outdegree,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,strongcompnum
1346,sixmeatbuffet.com,1,LabeledManually,0.009881,0.007859,0.000837,23,17,40,7,0.325843,0.374942,1877.984743,0,163
1347,skinmeister.name,1,BlogCatalog,0,0,0.000187,0,0,0,0,0,0,0,251,651
1348,slantpoint.com,1,"Blogarama,BlogPulse,BlogCatalog,eTalkingHead",0.020273,0.008062,0.000754,32,11,43,7,0.31295,0.346477,273.071075,0,163
1349,slingsnarrows.erudite-absurdity.com,1,BlogPulse,0.003267,0.001159,0.000263,5,1,6,7,0.296468,0.333231,0,0,163
1350,slipofthepen.blogspot.com,1,Blogarama,0.002168,0.001806,0.000281,3,2,5,7,0.296652,0.333928,2.707312,0,163
1351,slowplay.com,1,Blogarama,0.006504,0.036986,0.000457,11,48,59,6,0.398252,0.44629,2527.984647,0,163
1352,slublog.blogspot.com,1,eTalkingHead,0.007544,0.031608,0.000539,12,34,46,7,0.352486,0.404287,395.536239,0,163
1353,smarthomeschool.com,1,BlogCatalog,0.000574,0,0.000229,1,0,1,0,0,0,0,0,142
1354,smashingzero.blogspot.com,1,Blogarama,0,0.000294,0.000187,0,3,3,7,0.258004,0.271781,0,0,652
1355,smellyduck.blogspot.com,1,Blogarama,0,0.003426,0.000187,0,3,3,7,0.281021,0.30417,0,0,653
1356,sneakeasysjoint.com,1,eTalkingHead,0.006745,0.000808,0.000625,12,2,14,7,0.270568,0.296878,1039.674372,0,163
1357,sondrak.com,1,BlogPulse,0.011606,0.010126,0.000766,24,9,33,6,0.364017,0.396169,4646.213132,0,163
1358,sonsoftherepublic.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,252,654
1359,soundingthetrumpet.blogspot.com,1,Blogarama,0.002113,0.011779,0.000275,6,12,18,7,0.335907,0.379121,75.884686,0,163
1360,southernappeal.blogspot.com,1,LabeledManually,0.021386,0.035136,0.001006,33,40,73,6,0.380971,0.427081,10628.873287,0,163
1361,southernrightwingextremist.blogspot.com,1,Blogarama,0,0.002592,0.000187,0,3,3,8,0.175265,0.184073,0,0,655
1362,southernwatch.blogspot.com,1,BlogCatalog,0.001395,0.029507,0.00029,3,33,36,7,0.348888,0.399358,556.627979,0,163
1363,speculativepolitics.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,253,656
1364,spreadingunderstanding.blogspot.com,1,Blogarama,0.00131,0.017804,0.000275,5,31,36,7,0.333449,0.381072,1387.245944,0,163
1365,spydrzweb.blogspot.com,1,BlogCatalog,0,0.002643,0.000187,0,2,2,7,0.286998,0.307024,0,0,657
1366,squiggler.braveblog.com,1,Blogarama,0.000317,0.003699,0.000195,1,7,8,8,0.271721,0.294284,5.926908,0,163
1367,stan-istan.blogspot.com,1,Blogarama,0.000574,0.001986,0.000229,1,3,4,7,0.303713,0.341469,0,0,163
1368,stealthebandwagon.blogspot.com,1,Blogarama,0.001025,0.001606,0.00022,1,3,4,8,0.260763,0.282867,1023.282114,0,163
1369,stillmanvalley.org/aoo,1,eTalkingHead,0.00391,0.011256,0.000351,8,17,25,7,0.331027,0.379731,138.283741,0,163
1370,stinkbait.blogspot.com,1,BlogCatalog,0,0,0.000187,0,0,0,0,0,0,0,254,658
1371,stix1972.blogspot.com,1,"Blogarama,BlogCatalog",0.004054,0.009882,0.000315,6,9,15,7,0.331831,0.372765,46.637723,0,163
1372,stmonk.blogspot.com,1,Blogarama,0.001432,0.006361,0.000263,5,13,18,7,0.315737,0.356655,31.433138,0,163
1373,stolenthunder.blogspot.com,1,LabeledManually,0.003464,0.005418,0.000376,6,8,14,7,0.305946,0.335077,26.27905,0,163
1374,strategicintelligence.blogspot.com,1,Blogarama,0.008352,0.022098,0.00053,15,30,45,7,0.330228,0.374185,918.50797,0,163
1375,streetlog.typepad.com,1,Blogarama,0,0.010109,0.000187,0,17,17,7,0.327304,0.371292,0,0,659
1376,sulliwatch.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,255,660
1377,summation.net,1,Blogarama,0.000574,0,0.000229,1,0,1,0,0,0,0,0,147
1378,sweetgrrrl.blogspot.com,1,Blogarama,0.000124,0.000962,0.00028,2,4,6,8,0.254657,0.273097,1135.40798,0,163
1379,swfwithattitude.blogspot.com,1,Blogarama,0.000272,0.00167,0.000203,1,3,4,8,0.24009,0.25637,0.533333,0,163
1380,swiftreport.blogs.com,1,"Blogarama,BlogCatalog",0.006769,0,0.000549,8,0,8,0,0,0,0,0,22
1381,tagorda.com,1,BlogPulse,0.010724,0.050116,0.001034,17,41,58,7,0.339603,0.386916,2277.3587,0,163
1382,talesofawanderingmind.blogspot.com,1,Blogarama,0,0.017717,0.000187,0,13,13,7,0.324306,0.356937,0,0,661
1383,talkshowamerica.blogspot.com,1,"Blogarama,BlogCatalog",0.000574,0.012027,0.000229,1,15,16,6,0.341055,0.380268,7.568477,0,163
1384,techievampire.net/wppol,1,Blogarama,0.004416,0.044816,0.000352,11,103,114,7,0.373974,0.452632,2599.620064,0,163
1385,techtrend.com/blog/taranicole,1,BlogCatalog,0.000901,0.001159,0.000191,1,1,2,7,0.29656,0.333405,0,0,163
1386,tedlinczak.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,256,662
1387,templeofjennifer.com/blog,1,"Blogarama,BlogCatalog",0.001621,0.008363,0.000246,3,14,17,7,0.312337,0.347878,36.373969,0,163
1388,tepid-observer.blogspot.com,1,Blogarama,0,0.003429,0.000187,0,4,4,7,0.297423,0.336015,0,0,663
1389,texasbug.blogspot.com,1,Blogarama,0.003827,0.008593,0.000316,8,13,21,7,0.32071,0.366582,282.22371,0,163
1390,thatliberalmedia.com,1,CampaignLine,0.021969,0.00301,0.000759,36,5,41,8,0.271335,0.297078,852.666437,0,163
1391,the-torch.com,1,eTalkingHead,0.001818,0,0.000228,2,0,2,0,0,0,0,0,117
1392,theamericanmind.com,1,LabeledManually,0.019201,0.026477,0.001262,27,19,46,7,0.337328,0.374342,1030.717394,0,163
1393,thebloghill.blogspot.com,1,BlogCatalog,0.000574,0.001639,0.000229,1,1,2,8,0.254454,0.271661,0.740382,0,163
1394,thecommonvirtue.com,1,Blogarama,0.003238,0.033548,0.000319,6,24,30,6,0.372084,0.411268,775.233126,0,163
1395,theconservativezone.com,1,Blogarama,0.003426,0.005673,0.000235,4,7,11,7,0.305166,0.334565,332.822614,0,163
1396,thecrankfiles.blogspot.com,1,Blogarama,0.000745,0.011245,0.000206,2,12,14,7,0.309109,0.337916,19.963342,0,163
1397,thedailygoodnews.com,1,BlogCatalog,0,0.001502,0.000187,0,1,1,8,0.175009,0.182403,0,0,664
1398,thedispatch.blogspot.com,1,Blogarama,0,0.000271,0.000187,0,2,2,7,0.270698,0.289932,0,0,665
1399,thedonovan.com,1,"Blogarama,eTalkingHead",0.018067,0.003539,0.000825,31,6,37,7,0.284061,0.306969,167.219887,0,163
1400,thedumbdemocrat.blogspot.com,1,CampaignLine,0,0,0.000187,0,0,0,0,0,0,0,257,666
1401,theglitteringeye.com,1,LabeledManually,0.009204,0.023536,0.000795,14,26,40,6,0.335319,0.370307,1034.417602,0,163
1402,thejessefactor.blogspot.com,1,eTalkingHead,0.000901,0.012726,0.000394,4,24,28,7,0.328527,0.370518,3082.888345,0,163
1403,thelastword.blogdrive.com,1,Blogarama,0.000029,0.003827,0.000247,1,9,10,7,0.302142,0.325073,103.146364,0,622
1404,theliberalslies.blogspot.com,1,"BlogCatalog,CampaignLine",0.000645,0.004606,0.000244,2,8,10,7,0.312337,0.358153,40.027578,0,163
1405,themeofabsence.com,1,CampaignLine,0,0.001502,0.000187,0,1,1,8,0.175009,0.182403,0,0,667
1406,theneo-progressive.blogspot.com,1,"Blogarama,BlogCatalog",0.002574,0.00966,0.000307,5,14,19,7,0.331831,0.377066,162.80177,0,163
1407,thenudnikfile.blogspot.com,1,"Blogarama,eTalkingHead",0.000214,0.020069,0.000203,1,20,21,7,0.301228,0.332788,10.501917,0,163
1408,thepatriette.com,1,"Blogarama,eTalkingHead",0.01099,0.029188,0.000526,22,60,82,7,0.352227,0.415537,4338.927864,0,163
1409,thepaytons.org/essays/considerettes,1,BlogCatalog,0.003388,0.016217,0.000332,7,9,16,7,0.319853,0.348905,90.027034,0,163
1410,thepoliticalanimal.com,1,BlogCatalog,0,0.038492,0.000187,0,56,56,7,0.335434,0.389877,0,0,668
1411,thepoliticalteen.net,1,Blogarama,0.007276,0.013454,0.000604,19,32,51,6,0.355498,0.4031,2175.355353,0,163
1412,therightblog.blogspot.com,1,"Blogarama,BlogCatalog",0.000836,0.020262,0.000191,1,23,24,7,0.339121,0.385269,2.101134,0,163
1413,therightcoast.blogspot.com,1,Blogarama,0.005672,0.018662,0.000943,9,22,31,7,0.314183,0.348741,2630.660198,0,163
1414,therightwingconspiracy.org,1,CampaignLine,0.004825,0.022193,0.000352,8,30,38,7,0.346614,0.396763,214.784906,0,163
1415,therinsecycle.com,1,eTalkingHead,0.000574,0.001331,0.000229,1,2,3,7,0.29656,0.333754,0,0,163
1416,therostra.blogspot.com,1,Blogarama,0.000574,0.001602,0.000229,1,2,3,7,0.29656,0.333754,0,0,163
1417,thesakeofargument.com,1,Blogarama,0.003974,0,0.000299,6,0,6,0,0,0,0,0,38
1418,thespoonsexperience.com,1,eTalkingHead,0.02706,0.00244,0.001275,40,4,44,7,0.298782,0.322625,767.13445,0,163
1419,thetarpit.blogspot.com,1,BlogCatalog,0.001902,0.011285,0.000523,2,13,15,7,0.308213,0.33971,158.459135,0,163
1420,thetemplarpundit.blogspot.com,1,"BlogCatalog,eTalkingHead",0.003201,0.011126,0.000345,7,16,23,7,0.338163,0.381734,92.65894,0,163
1421,theunderscore.blogspot.com,1,"Blogarama,BlogCatalog",0.001379,0.004748,0.000351,4,16,20,7,0.324517,0.368776,433.582155,0,163
1422,theurbangrind.blogspot.com,1,"Blogarama,BlogCatalog,CampaignLine",0.004855,0.007623,0.000443,9,11,20,7,0.327403,0.369752,256.128939,0,163
1423,thevaticanofliberalism.com,1,Blogarama,0.00386,0.015774,0.000369,7,21,28,7,0.340206,0.386906,368.376817,0,163
1424,thinkingright.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,258,669
1425,thinkingright.us,1,Blogarama,0.001443,0.02407,0.000255,3,23,26,7,0.346112,0.381062,508.991737,0,163
1426,thisliberal.com,1,Blogarama,0.00131,0.011583,0.000345,4,13,17,7,0.332176,0.375882,143.519732,0,163
1427,thomasgalvin.blogspot.com,1,"BlogPulse,eTalkingHead",0.013689,0.070684,0.000618,24,69,93,6,0.401932,0.455782,4689.281318,0,163
1428,thomaswharry.com,1,Blogarama,0.000574,0,0.000229,1,0,1,0,0,0,0,0,157
1429,timblair.net,1,LabeledManually,0.025114,0.02762,0.003425,48,32,80,7,0.324077,0.363116,1841.876585,0,163
1430,timblair.spleenville.com,1,LabeledManually,0.029604,0.029102,0.00132,39,33,72,7,0.324187,0.363639,2043.939999,0,163
1431,tokenyoungconservative.blogspot.com,1,Blogarama,0,0.018521,0.000187,0,18,18,7,0.320938,0.357545,0,0,670
1432,tom-hanna.org,1,"Blogarama,BlogCatalog",0.001605,0.009287,0.000312,4,18,22,7,0.338402,0.382691,1536.88538,0,163
1433,toneofvoice.blogspot.com,1,"Blogarama,BlogCatalog",0.0012,0.000023,0.000237,2,1,3,8,0.246968,0.263563,97.12428,0,163
1434,totels.com/bush04,1,Blogarama,0,0.003554,0.000187,0,3,3,7,0.299188,0.337737,0,0,671
1435,townhall.com/clog,1,"LabeledManually,CampaignLine",0.014408,0.019437,0.000602,19,18,37,7,0.318681,0.35421,890.147895,0,163
1436,truebluegal.blogspot.com,1,Blogarama,0.003848,0.00364,0.0003,8,11,19,7,0.313154,0.343385,73.211016,0,163
1437,truthlaidbear.com,1,"LeftyDirectory,LabeledManually",0.092107,0.017332,0.006427,187,17,204,7,0.341055,0.384154,30218.614868,0,163
1438,truthliesandcommonsense.blogspot.com,1,Blogarama,0.00342,0.011826,0.000339,7,16,23,7,0.329545,0.374471,295.39539,0,163
1439,truthprobe.blogspot.com,1,eTalkingHead,0,0.067857,0.000187,0,46,46,6,0.36705,0.409586,0,0,672
1440,tseytlin.blogspot.com,1,Blogarama,0,0.001953,0.000187,0,2,2,8,0.205051,0.214522,0,0,673
1441,tsrightdominion.blogspot.com,1,Blogarama,0.002903,0.016935,0.000347,8,16,24,7,0.348507,0.390198,354.361425,0,163
1442,tuckereskew.typepad.com,1,CampaignLine,0.00122,0.000443,0.000203,2,1,3,1,1,1,0.12549,0,97
1443,tweetpetite.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,259,674
1444,twentyfirstcenturyrepublican.blogspot.com,1,BlogCatalog,0.001277,0.010807,0.000277,4,14,18,7,0.34375,0.383475,110.563951,0,163
1445,txfx.net,1,BlogCatalog,0.006813,0.011407,0.000879,14,16,30,7,0.315425,0.34854,298.639171,0,163
1446,unconventionalwisdom.typepad.com,1,CampaignLine,0.001466,0.013761,0.000205,2,14,16,7,0.302657,0.333119,2.822991,0,163
1447,undercaffeinated.com,1,Blogarama,0.002325,0,0.000218,3,0,3,0,0,0,0,0,52
1448,underscorebleach.net/content/jotsheet,1,BlogCatalog,0.000351,0,0.000232,1,0,1,0,0,0,0,0,138
1449,unfetteredmusings.blogspot.com,1,Blogarama,0.000297,0.020733,0.000213,1,18,19,7,0.329886,0.369787,9.502322,0,163
1450,unusualhabits.blogspot.com,1,Blogarama,0,0.002098,0.000187,0,3,3,7,0.282513,0.299411,0,0,675
1451,usdlaw.blogspot.com,1,Blogarama,0.000568,0.009441,0.000206,1,11,12,7,0.316678,0.349995,9.571498,0,163
1452,vandyconservative.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,260,676
1453,vapolitics.info,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,261,677
1454,variousorthodoxies.com,1,Blogarama,0.001301,0,0.00023,3,0,3,0,0,0,0,0,100
1455,victorhanson.com,1,LabeledManually,0.019917,0.001138,0.002218,45,1,46,8,0.240271,0.25598,1013.072624,0,163
1456,viewfromaheight.blogspot.com,1,Blogarama,0.001166,0.010341,0.000333,3,15,18,7,0.302465,0.33305,99.840614,0,163
1457,viewfromtonka.blogspot.com,1,Blogarama,0.001058,0.005617,0.00022,3,9,12,7,0.308014,0.336906,65.90555,0,163
1458,viewpointjournal.com,1,Blogarama,0.002216,0.004459,0.000333,4,5,9,7,0.299343,0.327076,12.665693,0,163
1459,vikingpundit.blogspot.com,1,LabeledManually,0.019142,0.041982,0.000913,31,49,80,7,0.359774,0.418411,2162.815005,0,163
1460,virginiapolitics.blogspot.com,1,Blogarama,0.001473,0.011953,0.000314,4,9,13,7,0.318363,0.351431,122.114216,0,163
1461,vodkapundit.com,1,eTalkingHead,0.065958,0.06324,0.007153,105,66,171,6,0.366386,0.41914,13611.932409,0,163
1462,voiceofthewebb.blogspot.com,1,"Blogarama,eTalkingHead",0,0,0.000187,0,0,0,0,0,0,0,262,678
1463,volokh.com,1,LabeledManually,0.075484,0.025659,0.006808,107,24,131,7,0.315946,0.350065,6689.772184,0,163
1464,vondollens.us,1,BlogCatalog,0,0,0.000187,0,0,0,0,0,0,0,263,679
1465,vote4georgew.blogspot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,264,680
1466,wanderingmind.blog-city.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,265,681
1467,warriorscreed.000k3.com,1,"Blogarama,BlogCatalog",0.000574,0,0.000229,1,0,1,0,0,0,0,0,9
1468,watchandwait.blogspot.com,1,BlogCatalog,0.000781,0.000647,0.000207,2,1,3,1,1,1,0.425714,0,28
1469,watdanook.blogspot.com,1,Blogarama,0.001143,0.001685,0.000248,2,2,4,7,0.301038,0.338804,0,0,163
1470,web.utk.edu/~agroves,1,Blogarama,0.00133,0,0.00024,2,0,2,0,0,0,0,0,110
1471,wehavesomeplanes.blogspot.com,1,BlogCatalog,0.002162,0.016365,0.000249,3,15,18,7,0.338521,0.381838,26.128986,0,163
1472,whatsakyer.blogspot.com,1,eTalkingHead,0.003033,0.00615,0.000319,7,8,15,7,0.324077,0.366425,46.249079,0,163
1473,wholewheatblogger.com,1,BlogCatalog,0.000901,0.014692,0.000191,1,17,18,6,0.336025,0.363932,167.218743,0,163
1474,wildweasel.blog-city.com,1,Blogarama,0.000574,0,0.000229,1,0,1,0,0,0,0,0,148
1475,williamwebbdotorg.blogspot.com,1,eTalkingHead,0.006357,0.009264,0.000363,10,16,26,7,0.324958,0.3639,305.8958,0,163
1476,winceandnod.blogspot.com,1,eTalkingHead,0.001884,0.010638,0.000453,4,10,14,7,0.328189,0.360678,344.239923,0,163
1477,windingroad.typepad.com,1,LeftyDirectory,0.004462,0.011804,0.000226,3,11,14,7,0.301512,0.330427,1034.819613,0,163
1478,windsofchange.net,1,LabeledManually,0.059711,0.024112,0.00295,80,27,107,7,0.323639,0.360539,5766.499994,0,163
1479,wizbangblog.com,1,BlogPulse,0.066687,0.043193,0.004699,138,81,219,6,0.379461,0.437687,40602.72767,0,163
1480,wrighthot.com,1,Blogarama,0,0,0.000187,0,0,0,0,0,0,0,266,682
1481,writehouse.us,1,BlogCatalog,0,0.001053,0.000187,0,1,1,8,0.223362,0.233552,0,0,683
1482,writingcompany.blogs.com/this_isnt_writing_its_typ,1,Blogarama,0.00708,0.031985,0.000992,11,45,56,7,0.361132,0.416234,3398.208137,0,163
1483,xanga.com/eugene3,1,BlogCatalog,0,0,0.000187,0,0,0,0,0,0,0,267,684
1484,xanga.com/lockjawtheogre,1,Blogarama,0,0.002845,0.000187,0,2,2,8,0.240643,0.255192,0,0,685
1485,xtremerightwing.net,1,Blogarama,0.000574,0.001433,0.000229,1,2,3,7,0.296652,0.333928,0,0,163
1486,youngconservative.blogspot.com,1,Blogarama,0.000639,0.001159,0.000244,2,1,3,7,0.296468,0.333231,9.169834,0,163
1487,zebrax.blogs.com,1,BlogCatalog,0.000859,0.00704,0.000255,4,15,19,7,0.312235,0.35056,423.752178,0,163
1488,zeke01.blogspot.com,1,"Blogarama,BlogCatalog",0,0.000057,0.000187,0,1,1,8,0.2401,0.258469,0,0,686
1489,zeke01.typepad.com,1,Blogarama,0.003196,0.005845,0.000825,14,8,22,7,0.315633,0.358919,2054.851104,0,163
1490,zeph1z.tripod.com/blog,1,Blogarama,0,0.000241,0.000187,0,1,1,9,0.149105,0.154173,0,0,687
